"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2022-04-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar93068.2593.07
2Wamrong94907.794.91
3Trashigang94840.6794.84
4Trashiyangtse96060.1996.06
5Mongar96095.1396.1
6Gyelposing95825.395.83
7Kanglung95307.0795.31
8Pemagatshel94677.4794.68
9Lhuntse96515.1396.52
10Jomotsangkha93913.9893.91
11Autsho96101.9896.1
12Doksum95157.2495.16
13Bhangtar93676.1793.68
14Rangjung95217.0895.22",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,93068.25,93.07
2,Wamrong,94907.7,94.91
3,Trashigang,94840.67,94.84
4,Trashiyangtse,96060.19,96.06
5,Mongar,96095.13,96.1
6,Gyelposing,95825.3,95.83
7,Kanglung,95307.07,95.31
8,Pemagatshel,94677.47,94.68
9,Lhuntse,96515.13,96.52
10,Jomotsangkha,93913.98,93.91
11,Autsho,96101.98,96.1
12,Doksum,95157.24,95.16
13,Bhangtar,93676.17,93.68
14,Rangjung,95217.08,95.22
