"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2022-01-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar74448.7774.45
2Wamrong7609576.09
3Trashigang76188.1576.19
4Trashiyangtse77258.5177.26
5Mongar77353.3577.35
6Gyelposing77203.2977.2
7Kanglung76520.3176.52
8Pemagatshel75913.275.91
9Lhuntse77824.0677.82
10Jomotsangkha75306.8675.31
11Autsho77438.4477.44
12Doksum76493.0176.49
13Bhangtar75056.6975.06
14Rangjung76519.1276.52",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,74448.77,74.45
2,Wamrong,76095,76.09
3,Trashigang,76188.15,76.19
4,Trashiyangtse,77258.51,77.26
5,Mongar,77353.35,77.35
6,Gyelposing,77203.29,77.2
7,Kanglung,76520.31,76.52
8,Pemagatshel,75913.2,75.91
9,Lhuntse,77824.06,77.82
10,Jomotsangkha,75306.86,75.31
11,Autsho,77438.44,77.44
12,Doksum,76493.01,76.49
13,Bhangtar,75056.69,75.06
14,Rangjung,76519.12,76.52
