"#",Station,RSP/KL,RSP/L
1,Gelephu Town,38626.99,38.63
2,Sarpang,38693.13,38.69
3,Dagapela,40242.64,40.24
4,Tsirang,39752.64,39.75
5,Zhemgang,42852.67,42.85
6,Trongsa,41841.83,41.84
7,Bumthang,42217.67,42.22
8,Dagana,40715.7,40.72
9,Lhamoizingkha,44756.45,44.76
10,Dangdung,42028.45,42.03
11,Panbang,40179.52,40.18
12,Tingtibi,40362.98,40.36
