"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2021-11-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost78974.2478.97
2Sarpang79334.0879.33
3Dagapela80730.6380.73
4Tsirang80259.3280.26
5Zhemgang80966.7880.97
6Trongsa81931.3981.93
7Bumthang82834.6482.83
8Dagana8123981.24
9Lhamoizingkha79982.4579.98
10Dangdung82457.3782.46
11Panbang80526.7780.53
12Tingtibi80176.6880.18
13Gelephu Gate78974.2478.97
14Gelephu Town78974.2478.97",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,78974.24,78.97
2,Sarpang,79334.08,79.33
3,Dagapela,80730.63,80.73
4,Tsirang,80259.32,80.26
5,Zhemgang,80966.78,80.97
6,Trongsa,81931.39,81.93
7,Bumthang,82834.64,82.83
8,Dagana,81239,81.24
9,Lhamoizingkha,79982.45,79.98
10,Dangdung,82457.37,82.46
11,Panbang,80526.77,80.53
12,Tingtibi,80176.68,80.18
13,Gelephu Gate,78974.24,78.97
14,Gelephu Town,78974.24,78.97
