"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-04-01
#StationRSP/KLRSP/L
1Phuentsholing66873.2266.87
2Rinchending66944.3266.94
3Pasakha67007.3267.01
4Chimakothi68527.4968.53
5Lungtenzampa68817.5968.82
6Paro Town68987.4668.99
7Haa69802.6869.8
8Bajo Town69121.8769.12
9Beychu69345.3769.35
10Samtse Town66433.4966.43
11Sipsoo68048.4468.05
12Gomtu66490.8566.49
13Gedu68121.968.12
14Lobesa69013.8369.01
15Khuruthang69094.2969.09
16Gasa70570.0670.57",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,66873.22,66.87
2,Rinchending,66944.32,66.94
3,Pasakha,67007.32,67.01
4,Chimakothi,68527.49,68.53
5,Lungtenzampa,68817.59,68.82
6,Paro Town,68987.46,68.99
7,Haa,69802.68,69.8
8,Bajo Town,69121.87,69.12
9,Beychu,69345.37,69.35
10,Samtse Town,66433.49,66.43
11,Sipsoo,68048.44,68.05
12,Gomtu,66490.85,66.49
13,Gedu,68121.9,68.12
14,Lobesa,69013.83,69.01
15,Khuruthang,69094.29,69.09
16,Gasa,70570.06,70.57
