"#",Station,RSP/KL,RSP/L
1,Phuentsholing,53317.66,53.32
2,Rinchending,53398.12,53.4
3,Pasakha,53451.76,53.45
4,Chimakothi,54630.54,54.63
5,Lungtenzampa,55100.37,55.1
6,Paro Town,55085.01,55.09
7,Haa,55774.4,55.77
8,Bajo Town,55405.07,55.41
9,Beychu,55628.57,55.63
10,Samtse Town,52879.02,52.88
11,Sipsoo,54454.72,54.45
12,Gomtu,52936.23,52.94
13,Gedu,54218.77,54.22
14,Lobesa,55304.94,55.3
15,Khuruthang,55385.4,55.39
16,Gasa,56568.94,56.57
