"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2021-12-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost74709.0374.71
2Sarpang75099.4675.1
3Dagapela76595.9376.6
4Tsirang76141.9576.14
5Zhemgang76869.176.87
6Trongsa77825.1577.83
7Bumthang78819.5478.82
8Dagana77137.0377.14
9Lhamoizingkha75719.3875.72
10Dangdung78267.978.27
11Panbang76261.5676.26
12Tingtibi75951.4875.95
13Gelephu Gate74709.0374.71
14Gelephu Town74709.0374.71",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,74709.03,74.71
2,Sarpang,75099.46,75.1
3,Dagapela,76595.93,76.6
4,Tsirang,76141.95,76.14
5,Zhemgang,76869.1,76.87
6,Trongsa,77825.15,77.83
7,Bumthang,78819.54,78.82
8,Dagana,77137.03,77.14
9,Lhamoizingkha,75719.38,75.72
10,Dangdung,78267.9,78.27
11,Panbang,76261.56,76.26
12,Tingtibi,75951.48,75.95
13,Gelephu Gate,74709.03,74.71
14,Gelephu Town,74709.03,74.71
