"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2021-04-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost63727.1563.73
2Sarpang64098.2364.1
3Dagapela65531.4965.53
4Tsirang65066.5565.07
5Zhemgang65781.2565.78
6Trongsa66742.7166.74
7Bumthang67679.4567.68
8Dagana66051.8966.05
9Lhamoizingkha64736.1564.74
10Dangdung67238.1167.24
11Panbang65279.6865.28
12Tingtibi64944.2964.94",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,63727.15,63.73
2,Sarpang,64098.23,64.1
3,Dagapela,65531.49,65.53
4,Tsirang,65066.55,65.07
5,Zhemgang,65781.25,65.78
6,Trongsa,66742.71,66.74
7,Bumthang,67679.45,67.68
8,Dagana,66051.89,66.05
9,Lhamoizingkha,64736.15,64.74
10,Dangdung,67238.11,67.24
11,Panbang,65279.68,65.28
12,Tingtibi,64944.29,64.94
