"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,51897.91,51.9
2,Sarpang,52223.58,52.22
3,Dagapela,53508.55,53.51
4,Tsirang,53017.89,53.02
5,Zhemgang,53703.37,53.7
6,Trongsa,54677.53,54.68
7,Bumthang,55478.99,55.48
8,Dagana,53980.36,53.98
9,Lhamoizingkha,52903.73,52.9
10,Dangdung,55296.46,55.3
11,Panbang,53450.44,53.45
12,Tingtibi,53055.67,53.06
