"#",Station,RSP/KL,RSP/L
1,Phuentsholing,57868.01,57.87
2,Rinchending,57948.47,57.95
3,Pasakha,58002.11,58
4,Chimakothi,59220.77,59.22
5,Lungtenzampa,59687.95,59.69
6,Paro Town,59675.88,59.68
7,Haa,60379.96,60.38
8,Bajo Town,59974.26,59.97
9,Beychu,60197.76,60.2
10,Samtse Town,57429.36,57.43
11,Sipsoo,59009.53,59.01
12,Gomtu,57486.57,57.49
13,Gedu,58809.71,58.81
14,Lobesa,59873.2,59.87
15,Khuruthang,59953.66,59.95
16,Gasa,61171.33,61.17
