"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2021-10-01
#StationRSP/KLRSP/L
1Nganglam71484.4771.48
2Samdrup Jongkhar Gate71873.7771.87
3Nganglam Potonala71484.4771.48
4Wamrong73289.873.29
5Trashigang73573.7873.57
6Trashiyangtse74466.4374.47
7Mongar74632.6274.63
8Gyelposing74625.2974.63
9Kanglung7374673.75
10Pemagatshel73165.6873.17
11Lhuntse75163.7675.16
12Jomotsangkha71873.7771.87
13Autsho74810.9574.81
14Doksum73854.0373.85
15Bhangtar72481.6972.48
16Rangjung73850.6273.85
17Samdrup Jongkhar Upper Town71873.7771.87",,,
"#",Station,RSP/KL,RSP/L
1,Nganglam,71484.47,71.48
2,Samdrup Jongkhar Gate,71873.77,71.87
3,Nganglam Potonala,71484.47,71.48
4,Wamrong,73289.8,73.29
5,Trashigang,73573.78,73.57
6,Trashiyangtse,74466.43,74.47
7,Mongar,74632.62,74.63
8,Gyelposing,74625.29,74.63
9,Kanglung,73746,73.75
10,Pemagatshel,73165.68,73.17
11,Lhuntse,75163.76,75.16
12,Jomotsangkha,71873.77,71.87
13,Autsho,74810.95,74.81
14,Doksum,73854.03,73.85
15,Bhangtar,72481.69,72.48
16,Rangjung,73850.62,73.85
17,Samdrup Jongkhar Upper Town,71873.77,71.87
