"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-06-16
#StationRSP/KLRSP/L
1Phuentsholing69826.2669.83
2Rinchending69906.7269.91
3Pasakha69960.3669.96
4Chimakothi71516.6771.52
5Chubachu71961.471.96
6Paro Shaba71977.2271.98
7Haa72805.7672.81
8Wangdue Zero Point72091.9872.09
9Beychu72315.4872.32
10Samtse Checkpost69372.6369.37
11Sipsoo71005.5271.01
12Pagli69432.269.43
13Gedu71111.7471.11
14Mitsina72002.5872
15Khuruthang72063.5672.06
16Gasa73570.2673.57
17Dorokha7076570.76
18Langdru (Khasadrapchu)71809.4271.81",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,69826.26,69.83
2,Rinchending,69906.72,69.91
3,Pasakha,69960.36,69.96
4,Chimakothi,71516.67,71.52
5,Chubachu,71961.4,71.96
6,Paro Shaba,71977.22,71.98
7,Haa,72805.76,72.81
8,Wangdue Zero Point,72091.98,72.09
9,Beychu,72315.48,72.32
10,Samtse Checkpost,69372.63,69.37
11,Sipsoo,71005.52,71.01
12,Pagli,69432.2,69.43
13,Gedu,71111.74,71.11
14,Mitsina,72002.58,72
15,Khuruthang,72063.56,72.06
16,Gasa,73570.26,73.57
17,Dorokha,70765,70.76
18,Langdru (Khasadrapchu),71809.42,71.81
