"#",Station,RSP/KL,RSP/L
1,Phuentsholing,48036.46,48.04
2,Rinchending,48107.56,48.11
3,Pasakha,48170.56,48.17
4,Chimakothi,49460.21,49.46
5,Lungtenzampa,49765.63,49.77
6,Paro Town,49916.46,49.92
7,Haa,50646.71,50.65
8,Bajo Town,50176.24,50.18
9,Beychu,50399.74,50.4
10,Samtse Town,47937.68,47.94
11,Sipsoo,49185.91,49.19
12,Gomtu,47896.52,47.9
13,Gedu,49050.44,49.05
14,Lobesa,50073.53,50.07
15,Khuruthang,50153.99,50.15
16,Gasa,51432.43,51.43
