"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-06-16
#StationRSP/KLRSP/L
1Ramtokto71863.0671.86",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,71863.06,71.86
