"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,57994.6,57.99
2,Sarpang,58327.96,58.33
3,Dagapela,59638.06,59.64
4,Tsirang,59151.75,59.15
5,Zhemgang,59842.18,59.84
6,Trongsa,60814.2,60.81
7,Bumthang,61638.58,61.64
8,Dagana,60118.1,60.12
9,Lhamoizingkha,62928.1,62.93
10,Dangdung,61412.2,61.41
11,Panbang,59547.13,59.55
12,Tingtibi,59162.42,59.16
