"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-07-01
#StationRSP/KLRSP/L
1Phuentsholing72912.7972.91
2Rinchending72993.2572.99
3Pasakha73046.8973.05
4Chimakothi74640.9774.64
5Chubachu75083.275.08
6Paro Shaba75102.1375.1
7Haa75944.5975.94
8Wangdue Zero Point75196.3575.2
9Beychu75419.8575.42
10Samtse Checkpost72459.1772.46
11Sipsoo74096.2774.1
12Pagli72518.7572.52
13Gedu74236.7274.24
14Mitsina75106.9575.11
15Khuruthang75167.0575.17
16Gasa76706.0976.71
17Dorokha73869.673.87
18Langdru (Khasadrapchu)74931.2274.93",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,72912.79,72.91
2,Rinchending,72993.25,72.99
3,Pasakha,73046.89,73.05
4,Chimakothi,74640.97,74.64
5,Chubachu,75083.2,75.08
6,Paro Shaba,75102.13,75.1
7,Haa,75944.59,75.94
8,Wangdue Zero Point,75196.35,75.2
9,Beychu,75419.85,75.42
10,Samtse Checkpost,72459.17,72.46
11,Sipsoo,74096.27,74.1
12,Pagli,72518.75,72.52
13,Gedu,74236.72,74.24
14,Mitsina,75106.95,75.11
15,Khuruthang,75167.05,75.17
16,Gasa,76706.09,76.71
17,Dorokha,73869.6,73.87
18,Langdru (Khasadrapchu),74931.22,74.93
