"#",Station,RSP/KL,RSP/L
1,Gelephu Town,56999.88,57
2,Sarpang,57098.4,57.1
3,Dagapela,58753.65,58.75
4,Tsirang,58281.99,58.28
5,Zhemgang,61402.86,61.4
6,Trongsa,60382.96,60.38
7,Bumthang,60855.26,60.86
8,Dagana,59261.36,59.26
9,Lhamoizingkha,62549.63,62.55
10,Dangdung,60481.49,60.48
11,Panbang,58552.41,58.55
12,Tingtibi,58778.22,58.78
