"#",Station,RSP/KL,RSP/L
1,Phuentsholing,53439.27,53.44
2,Rinchending,53519.73,53.52
3,Pasakha,53573.37,53.57
4,Chimakothi,54753.22,54.75
5,Lungtenzampa,55222.98,55.22
6,Paro Town,55207.71,55.21
7,Haa,55897.49,55.9
8,Bajo Town,55527.19,55.53
9,Beychu,55750.69,55.75
10,Samtse Town,53340.73,53.34
11,Sipsoo,54576.45,54.58
12,Gomtu,53299.67,53.3
13,Gedu,54341.46,54.34
14,Lobesa,55427.02,55.43
15,Khuruthang,55507.48,55.51
16,Gasa,56691.94,56.69
