"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2021-04-16
#StationRSP/KLRSP/L
1Gelephu Town64160.8964.16
2Sarpang64272.0364.27
3Dagapela65968.4965.97
4Tsirang65503.9965.5
5Zhemgang68632.9768.63
6Trongsa67609.5467.61
7Bumthang68119.4468.12
8Dagana66489.7166.49
9Lhamoizingkha68038.8368.04
10Dangdung67673.7467.67
11Panbang65713.4265.71
12Tingtibi65955.7365.96",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,64160.89,64.16
2,Sarpang,64272.03,64.27
3,Dagapela,65968.49,65.97
4,Tsirang,65503.99,65.5
5,Zhemgang,68632.97,68.63
6,Trongsa,67609.54,67.61
7,Bumthang,68119.44,68.12
8,Dagana,66489.71,66.49
9,Lhamoizingkha,68038.83,68.04
10,Dangdung,67673.74,67.67
11,Panbang,65713.42,65.71
12,Tingtibi,65955.73,65.96
