"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2021-05-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost62794.7162.79
2Sarpang63134.1363.13
3Dagapela6446464.46
4Tsirang63981.1363.98
5Zhemgang64675.4664.68
6Trongsa65645.7865.65
7Bumthang66488.266.49
8Dagana64950.5364.95
9Lhamoizingkha63801.4963.8
10Dangdung66227.366.23
11Panbang64347.2464.35
12Tingtibi63970.4563.97",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,62794.71,62.79
2,Sarpang,63134.13,63.13
3,Dagapela,64464,64.46
4,Tsirang,63981.13,63.98
5,Zhemgang,64675.46,64.68
6,Trongsa,65645.78,65.65
7,Bumthang,66488.2,66.49
8,Dagana,64950.53,64.95
9,Lhamoizingkha,63801.49,63.8
10,Dangdung,66227.3,66.23
11,Panbang,64347.24,64.35
12,Tingtibi,63970.45,63.97
