"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2021-07-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar Gate69041.8169.04
2Nganglam Potonala68998.9969
3Wamrong70436.7970.44
4Trashigang70738.2270.74
5Trashiyangtse71614.6271.61
6Mongar71787.3471.79
7Gyelposing71793.0571.79
8Kanglung70895.8270.9
9Pemagatshel70317.9570.32
10Lhuntse7232472.32
11Jomotsangkha69041.8169.04
12Autsho71974.1971.97
13Doksum71016.2271.02
14Bhangtar69649.7369.65
15Rangjung71010.1171.01",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,69041.81,69.04
2,Nganglam Potonala,68998.99,69
3,Wamrong,70436.79,70.44
4,Trashigang,70738.22,70.74
5,Trashiyangtse,71614.62,71.61
6,Mongar,71787.34,71.79
7,Gyelposing,71793.05,71.79
8,Kanglung,70895.82,70.9
9,Pemagatshel,70317.95,70.32
10,Lhuntse,72324,72.32
11,Jomotsangkha,69041.81,69.04
12,Autsho,71974.19,71.97
13,Doksum,71016.22,71.02
14,Bhangtar,69649.73,69.65
15,Rangjung,71010.11,71.01
