"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,54940.64,54.94
2,Sarpang,55296.23,55.3
3,Dagapela,56678.93,56.68
4,Tsirang,56205.22,56.21
5,Zhemgang,56909.95,56.91
6,Trongsa,57875.74,57.88
7,Bumthang,58766.35,58.77
8,Dagana,57182.76,57.18
9,Lhamoizingkha,55948.56,55.95
10,Dangdung,58413.27,58.41
11,Panbang,56493.17,56.49
12,Tingtibi,56137.53,56.14
