"NEW PRICI NG DETA ILS
Region:Western RegionProduct:SKO (in KL)Approved Date:2022-04-01
#StationRSP/KLRSP/L
1Lobesa88221.1381.2
2Phuentsholing86113.7279.1
3Rinchending86194.1879.18
4Pasakha86247.8279.23
5Chimakothi87658.2280.64
6Chubachu88112.6681.1
7Paro Shaba88116.4281.1
8Haa88891.1881.87
9Wangdue Zero Point88310.5381.29
10Beychu88623.4381.61
11Samtse Checkpost85805.6278.79
12Sipsoo87299.9980.28
13Pagli86045.1279.03
14Gedu87250.6480.23
15Mitsina88221.1381.2
16Khuruthang88285.4981.27
17Gasa89667.2982.65
18Dorokha86911.1579.89
19Langdru (Khasadrapchu)87960.6880.94
20Chanzamtok88112.6681.1
21Gomtu Phuentshopelri85955.7278.94
22Motithang88112.6681.1
23Lungtenzampa88112.6681.1
24Olakha88112.6681.1
25Samtse Town85805.6278.79
26Langlitsawa88578.7381.56
27Gomtu85955.7278.94
28Phuentsholing Truck Parking86113.7279.1
29Phuentsholing Dungkhag Office86113.7279.1
30Phuentsholing Near MDP86113.7279.1",,,
"#",Station,RSP/KL,RSP/L
1,Lobesa,88221.13,81.2
2,Phuentsholing,86113.72,79.1
3,Rinchending,86194.18,79.18
4,Pasakha,86247.82,79.23
5,Chimakothi,87658.22,80.64
6,Chubachu,88112.66,81.1
7,Paro Shaba,88116.42,81.1
8,Haa,88891.18,81.87
9,Wangdue Zero Point,88310.53,81.29
10,Beychu,88623.43,81.61
11,Samtse Checkpost,85805.62,78.79
12,Sipsoo,87299.99,80.28
13,Pagli,86045.12,79.03
14,Gedu,87250.64,80.23
15,Mitsina,88221.13,81.2
16,Khuruthang,88285.49,81.27
17,Gasa,89667.29,82.65
18,Dorokha,86911.15,79.89
19,Langdru (Khasadrapchu),87960.68,80.94
20,Chanzamtok,88112.66,81.1
21,Gomtu Phuentshopelri,85955.72,78.94
22,Motithang,88112.66,81.1
23,Lungtenzampa,88112.66,81.1
24,Olakha,88112.66,81.1
25,Samtse Town,85805.62,78.79
26,Langlitsawa,88578.73,81.56
27,Gomtu,85955.72,78.94
28,Phuentsholing Truck Parking,86113.72,79.1
29,Phuentsholing Dungkhag Office,86113.72,79.1
30,Phuentsholing Near MDP,86113.72,79.1
