"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2022-02-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost76171.7176.17
2Sarpang76528.0176.53
3Dagapela77913.0177.91
4Tsirang77439.777.44
5Zhemgang78144.8978.14
6Trongsa79110.4979.11
7Bumthang80003.280
8Dagana78417.678.42
9Lhamoizingkha77179.6877.18
10Dangdung79646.0979.65
11Panbang77724.2477.72
12Tingtibi77369.5277.37
13Gelephu Gate76171.7176.17
14Gelephu Town76171.7176.17",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,76171.71,76.17
2,Sarpang,76528.01,76.53
3,Dagapela,77913.01,77.91
4,Tsirang,77439.7,77.44
5,Zhemgang,78144.89,78.14
6,Trongsa,79110.49,79.11
7,Bumthang,80003.2,80
8,Dagana,78417.6,78.42
9,Lhamoizingkha,77179.68,77.18
10,Dangdung,79646.09,79.65
11,Panbang,77724.24,77.72
12,Tingtibi,77369.52,77.37
13,Gelephu Gate,76171.71,76.17
14,Gelephu Town,76171.71,76.17
