"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,58081.73,58.08
2,Sarpang,58442.86,58.44
3,Dagapela,59843.63,59.84
4,Tsirang,59373.06,59.37
5,Zhemgang,60081.35,60.08
6,Trongsa,61045.6,61.05
7,Bumthang,61952.7,61.95
8,Dagana,60353.38,60.35
9,Lhamoizingkha,64084.21,64.08
10,Dangdung,61568.06,61.57
11,Panbang,59634.26,59.63
12,Tingtibi,59285.86,59.29
