"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2021-04-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost60887.1760.89
2Sarpang61224.1861.22
3Dagapela62546.262.55
4Tsirang62061.9662.06
5Zhemgang62754.7462.75
6Trongsa63725.7363.73
7Bumthang64560.9964.56
8Dagana63030.1463.03
9Lhamoizingkha61893.7961.89
10Dangdung64313.864.31
11Panbang62439.762.44
12Tingtibi62059.7662.06",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,60887.17,60.89
2,Sarpang,61224.18,61.22
3,Dagapela,62546.2,62.55
4,Tsirang,62061.96,62.06
5,Zhemgang,62754.74,62.75
6,Trongsa,63725.73,63.73
7,Bumthang,64560.99,64.56
8,Dagana,63030.14,63.03
9,Lhamoizingkha,61893.79,61.89
10,Dangdung,64313.8,64.31
11,Panbang,62439.7,62.44
12,Tingtibi,62059.76,62.06
