"#",Station,RSP/KL,RSP/L
1,Phuentsholing,60765.03,60.77
2,Rinchending,60836.13,60.84
3,Pasakha,60899.13,60.9
4,Chimakothi,62344.55,62.34
5,Lungtenzampa,62639.61,62.64
6,Paro Town,62803.31,62.8
7,Haa,63590.98,63.59
8,Bajo Town,62978.38,62.98
9,Beychu,63201.88,63.2
10,Samtse Town,60878.11,60.88
11,Sipsoo,61931.9,61.93
12,Gomtu,60831.41,60.83
13,Gedu,61937.61,61.94
14,Lobesa,62872.06,62.87
15,Khuruthang,62952.52,62.95
16,Gasa,64364.3,64.36
