"#",Station,RSP/KL,RSP/L
1,Gelephu Town,62221.98,62.22
2,Sarpang,62299.98,62.3
3,Dagapela,63888.19,63.89
4,Tsirang,63404.91,63.4
5,Zhemgang,66512.57,66.51
6,Trongsa,65498.41,65.5
7,Bumthang,65909.57,65.91
8,Dagana,64373.94,64.37
9,Lhamoizingkha,65543.34,65.54
10,Dangdung,65652.78,65.65
11,Panbang,63774.51,63.77
12,Tingtibi,63973.48,63.97
