"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2021-06-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar66144.7266.14
2Nganglam66144.7266.14
3Wamrong67704.7867.7
4Trashigang67869.3667.87
5Trashiyangtse68873.268.87
6Mongar68994.7568.99
7Gyelposing68898.1268.9
8Kanglung68141.6568.14
9Pemagatshel67544.5767.54
10Lhuntse69488.0869.49
11Jomotsangkha65706.1265.71
12Autsho69114.7469.11
13Doksum68165.0168.17
14Bhangtar66752.6466.75
15Rangjung68180.0768.18",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,66144.72,66.14
2,Nganglam,66144.72,66.14
3,Wamrong,67704.78,67.7
4,Trashigang,67869.36,67.87
5,Trashiyangtse,68873.2,68.87
6,Mongar,68994.75,68.99
7,Gyelposing,68898.12,68.9
8,Kanglung,68141.65,68.14
9,Pemagatshel,67544.57,67.54
10,Lhuntse,69488.08,69.49
11,Jomotsangkha,65706.12,65.71
12,Autsho,69114.74,69.11
13,Doksum,68165.01,68.17
14,Bhangtar,66752.64,66.75
15,Rangjung,68180.07,68.18
