"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,48092.09,48.09
2,Nganglam Potonala,48530.61,48.53
3,Wamrong,49331.41,49.33
4,Trashigang,49761.88,49.76
5,Trashiyangtse,50518.12,50.52
6,Mongar,50739.08,50.74
7,Gyelposing,50841.3,50.84
8,Kanglung,49811.33,49.81
9,Pemagatshel,49251.58,49.25
10,Lhuntse,51316.6,51.32
11,Jomotsangkha,48092.09,48.09
12,Autsho,50988.97,50.99
13,Doksum,50023.24,50.02
14,Bhangtar,48798.46,48.8
15,Rangjung,49997.16,50
