"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2022-04-01
#StationRSP/KLRSP/L
1Lobesa100700.29100.7
2Phuentsholing98515.2298.52
3Rinchending98595.6898.6
4Pasakha98649.3298.65
5Chimakothi100224.16100.22
6Chubachu100667.66100.67
7Paro Shaba100685.01100.69
8Haa101520.38101.52
9Wangdue Zero Point100789.69100.79
10Beychu101102.59101.1
11Samtse Checkpost98019.3598.02
12Sipsoo99719.8799.72
13Pagli98077.6998.08
14Gedu99819.5699.82
15Mitsina100700.29100.7
16Khuruthang100760.84100.76
17Gasa102283.41102.28
18Dorokha99391.3199.39
19Langdru (Khasadrapchu)100515.68100.52
20Chanzamtok100667.66100.67
21Gomtu Phuentshopelri98077.6998.08
22Motithang100667.66100.67
23Lungtenzampa100667.66100.67
24Olakha100667.66100.67
25Samtse Town98019.3598.02
26Langlitsawa101057.89101.06
27Gomtu98077.6998.08
28Phuentsholing Truck Parking98515.2298.52
29Phuentsholing Dungkhag Office98515.2298.52
30Phuentsholing Near MDP98515.2298.52",,,
"#",Station,RSP/KL,RSP/L
1,Lobesa,100700.29,100.7
2,Phuentsholing,98515.22,98.52
3,Rinchending,98595.68,98.6
4,Pasakha,98649.32,98.65
5,Chimakothi,100224.16,100.22
6,Chubachu,100667.66,100.67
7,Paro Shaba,100685.01,100.69
8,Haa,101520.38,101.52
9,Wangdue Zero Point,100789.69,100.79
10,Beychu,101102.59,101.1
11,Samtse Checkpost,98019.35,98.02
12,Sipsoo,99719.87,99.72
13,Pagli,98077.69,98.08
14,Gedu,99819.56,99.82
15,Mitsina,100700.29,100.7
16,Khuruthang,100760.84,100.76
17,Gasa,102283.41,102.28
18,Dorokha,99391.31,99.39
19,Langdru (Khasadrapchu),100515.68,100.52
20,Chanzamtok,100667.66,100.67
21,Gomtu Phuentshopelri,98077.69,98.08
22,Motithang,100667.66,100.67
23,Lungtenzampa,100667.66,100.67
24,Olakha,100667.66,100.67
25,Samtse Town,98019.35,98.02
26,Langlitsawa,101057.89,101.06
27,Gomtu,98077.69,98.08
28,Phuentsholing Truck Parking,98515.22,98.52
29,Phuentsholing Dungkhag Office,98515.22,98.52
30,Phuentsholing Near MDP,98515.22,98.52
