"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2021-09-16
#StationRSP/KLRSP/L
1Gelephu Town68180.6268.18
2Sarpang68526.8468.53
3Dagapela69878.9169.88
4Tsirang69399.8969.4
5Zhemgang72512.3872.51
6Trongsa71496.1271.5
7Bumthang71929.6771.93
8Dagana70372.770.37
9Lhamoizingkha71153.5871.15
10Dangdung71630.0471.63
11Panbang69733.1569.73
12Tingtibi69941.9569.94",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,68180.62,68.18
2,Sarpang,68526.84,68.53
3,Dagapela,69878.91,69.88
4,Tsirang,69399.89,69.4
5,Zhemgang,72512.38,72.51
6,Trongsa,71496.12,71.5
7,Bumthang,71929.67,71.93
8,Dagana,70372.7,70.37
9,Lhamoizingkha,71153.58,71.15
10,Dangdung,71630.04,71.63
11,Panbang,69733.15,69.73
12,Tingtibi,69941.95,69.94
