"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,53490.04,53.49
2,Nganglam,53490.04,53.49
3,Wamrong,54769.47,54.77
4,Trashigang,55166.69,55.17
5,Trashiyangtse,55953.89,55.95
6,Mongar,56162.42,56.16
7,Gyelposing,56239.77,56.24
8,Kanglung,55244,55.24
9,Pemagatshel,54679.58,54.68
10,Lhuntse,56729.41,56.73
11,Jomotsangkha,52200.96,52.2
12,Autsho,56396.07,56.4
13,Doksum,55432.34,55.43
14,Bhangtar,54097.96,54.1
15,Rangjung,55411.4,55.41
