"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,53118.2,53.12
2,Sarpang,53470.58,53.47
3,Dagapela,54842.79,54.84
4,Tsirang,54367.26,54.37
5,Zhemgang,55069.92,55.07
6,Trongsa,56036.62,56.04
7,Bumthang,56917.66,56.92
8,Dagana,55343.18,55.34
9,Lhamoizingkha,54125.89,54.13
10,Dangdung,56582.88,56.58
11,Panbang,54670.73,54.67
12,Tingtibi,54310.89,54.31
