"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,59866.3,59.87
2,Nganglam Potonala,59859.8,59.86
3,Wamrong,61361.21,61.36
4,Trashigang,61579.8,61.58
5,Trashiyangtse,62533.35,62.53
6,Mongar,62675.09,62.68
7,Gyelposing,62618.85,62.62
8,Kanglung,61806.83,61.81
9,Pemagatshel,61217.33,61.22
10,Lhuntse,63185.52,63.19
11,Jomotsangkha,59866.3,59.87
12,Autsho,62821.46,62.82
13,Doksum,61868.48,61.87
14,Bhangtar,60474.22,60.47
15,Rangjung,61875.19,61.88
