"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2021-05-16
#StationRSP/KLRSP/L
1Samdrup Jongkhar65212.9365.21
2Nganglam65212.9365.21
3Wamrong66579.4666.58
4Trashigang66904.4766.9
5Trashiyangtse67758.9267.76
6Mongar67940.4567.94
7Gyelposing67963.867.96
8Kanglung67042.3167.04
9Pemagatshel66467.7566.47
10Lhuntse68484.5868.48
11Jomotsangkha64775.464.78
12Autsho68138.8268.14
13Doksum67179.4467.18
14Bhangtar65820.8565.82
15Rangjung67169.6767.17",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,65212.93,65.21
2,Nganglam,65212.93,65.21
3,Wamrong,66579.46,66.58
4,Trashigang,66904.47,66.9
5,Trashiyangtse,67758.92,67.76
6,Mongar,67940.45,67.94
7,Gyelposing,67963.8,67.96
8,Kanglung,67042.31,67.04
9,Pemagatshel,66467.75,66.47
10,Lhuntse,68484.58,68.48
11,Jomotsangkha,64775.4,64.78
12,Autsho,68138.82,68.14
13,Doksum,67179.44,67.18
14,Bhangtar,65820.85,65.82
15,Rangjung,67169.67,67.17
