"#",Station,RSP/KL,RSP/L
1,Gelephu Town,39012.42,39.01
2,Sarpang,39079.24,39.08
3,Dagapela,40630.96,40.63
4,Tsirang,40141.35,40.14
5,Zhemgang,43241.82,43.24
6,Trongsa,42230.79,42.23
7,Bumthang,42608.66,42.61
8,Dagana,41104.76,41.1
9,Lhamoizingkha,45141.92,45.14
10,Dangdung,42415.56,42.42
11,Panbang,40564.95,40.56
12,Tingtibi,40749.3,40.75
