"#",Station,RSP/KL,RSP/L
1,Phuentsholing,51236.21,51.24
2,Rinchending,51307.31,51.31
3,Pasakha,51370.31,51.37
4,Chimakothi,52699.12,52.7
5,Lungtenzampa,53001.93,53
6,Paro Town,53156,53.16
7,Haa,53900.69,53.9
8,Bajo Town,53394.48,53.39
9,Beychu,53617.98,53.62
10,Samtse Town,51137.43,51.14
11,Sipsoo,52390.04,52.39
12,Gomtu,51096.27,51.1
13,Gedu,52290.06,52.29
14,Lobesa,53290.87,53.29
15,Khuruthang,53371.33,53.37
16,Gasa,54683.29,54.68
