"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,57352.33,57.35
2,Nganglam,57352.33,57.35
3,Wamrong,58660.46,58.66
4,Trashigang,59033.88,59.03
5,Trashiyangtse,59843.24,59.84
6,Mongar,60042.88,60.04
7,Gyelposing,60102.44,60.1
8,Kanglung,59131.14,59.13
9,Pemagatshel,58563.38,58.56
10,Lhuntse,60602.34,60.6
11,Jomotsangkha,56063.27,56.06
12,Autsho,60264.9,60.26
13,Doksum,59302.6,59.3
14,Bhangtar,57960.25,57.96
15,Rangjung,59285.35,59.29
