"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2020-09-01
#StationRSP/KLRSP/L
1Ramtokto55178.6855.18",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,55178.68,55.18
