"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2020-07-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost51190.5551.19
2Sarpang51515.3351.52
3Dagapela52797.3852.8
4Tsirang52306.2152.31
5Zhemgang52991.1252.99
6Trongsa53965.5353.97
7Bumthang54764.3454.76
8Dagana53268.2453.27
9Lhamoizingkha54445.2354.45
10Dangdung54586.8954.59
11Panbang52743.0852.74
12Tingtibi52347.1452.35",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,51190.55,51.19
2,Sarpang,51515.33,51.52
3,Dagapela,52797.38,52.8
4,Tsirang,52306.21,52.31
5,Zhemgang,52991.12,52.99
6,Trongsa,53965.53,53.97
7,Bumthang,54764.34,54.76
8,Dagana,53268.24,53.27
9,Lhamoizingkha,54445.23,54.45
10,Dangdung,54586.89,54.59
11,Panbang,52743.08,52.74
12,Tingtibi,52347.14,52.35
