"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2020-07-16
#StationRSP/KLRSP/L
1Samdrup Jongkhar Gate52181.6652.18
2Nganglam Potonala52226.7252.23
3Wamrong53596.8353.6
4Trashigang53881.5253.88
5Trashiyangtse54773.5154.77
6Mongar54939.9754.94
7Gyelposing54933.1754.93
8Kanglung54053.1554.05
9Pemagatshel53472.9353.47
10Lhuntse55471.3355.47
11Jomotsangkha52181.6652.18
12Autsho55118.6455.12
13Doksum54161.6854.16
14Bhangtar52789.5852.79
15Rangjung54158.1654.16",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,52181.66,52.18
2,Nganglam Potonala,52226.72,52.23
3,Wamrong,53596.83,53.6
4,Trashigang,53881.52,53.88
5,Trashiyangtse,54773.51,54.77
6,Mongar,54939.97,54.94
7,Gyelposing,54933.17,54.93
8,Kanglung,54053.15,54.05
9,Pemagatshel,53472.93,53.47
10,Lhuntse,55471.33,55.47
11,Jomotsangkha,52181.66,52.18
12,Autsho,55118.64,55.12
13,Doksum,54161.68,54.16
14,Bhangtar,52789.58,52.79
15,Rangjung,54158.16,54.16
