"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2020-09-16
#StationRSP/KLRSP/L
1Ramtokto52715.5752.72",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,52715.57,52.72
