"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2020-11-01
#StationRSP/KLRSP/L
1Gelephu Town52244.5252.24
2Sarpang52334.6652.33
3Dagapela53962.5453.96
4Tsirang53486.1453.49
5Zhemgang56601.6156.6
6Trongsa55584.0655.58
7Bumthang56031.3956.03
8Dagana54461.2854.46
9Lhamoizingkha56399.9156.4
10Dangdung55705.3955.71
11Panbang53797.0553.8
12Tingtibi54011.954.01",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,52244.52,52.24
2,Sarpang,52334.66,52.33
3,Dagapela,53962.54,53.96
4,Tsirang,53486.14,53.49
5,Zhemgang,56601.61,56.6
6,Trongsa,55584.06,55.58
7,Bumthang,56031.39,56.03
8,Dagana,54461.28,54.46
9,Lhamoizingkha,56399.91,56.4
10,Dangdung,55705.39,55.71
11,Panbang,53797.05,53.8
12,Tingtibi,54011.9,54.01
