"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-04-01
#StationRSP/KLRSP/L
1Phuentsholing48126.2448.13
2Rinchending48206.748.21
3Pasakha48260.3448.26
4Chimakothi49551.0949.55
5Chubachu50013.4750.01
6Paro Shaba50007.3650.01
7Haa50738.0250.74
8Wangdue Zero Point50266.5350.27
9Beychu50490.0350.49
10Samtse Checkpost48220.3348.22
11Sipsoo49275.8249.28
12Pagli48173.6248.17
13Gedu49141.3449.14
14Mitsina50177.1350.18
15Khuruthang50244.2650.24
16Gasa51523.6551.52
17Dorokha48937.9548.94
18Langdru (Khasadrapchu)49861.4949.86",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,48126.24,48.13
2,Rinchending,48206.7,48.21
3,Pasakha,48260.34,48.26
4,Chimakothi,49551.09,49.55
5,Chubachu,50013.47,50.01
6,Paro Shaba,50007.36,50.01
7,Haa,50738.02,50.74
8,Wangdue Zero Point,50266.53,50.27
9,Beychu,50490.03,50.49
10,Samtse Checkpost,48220.33,48.22
11,Sipsoo,49275.82,49.28
12,Pagli,48173.62,48.17
13,Gedu,49141.34,49.14
14,Mitsina,50177.13,50.18
15,Khuruthang,50244.26,50.24
16,Gasa,51523.65,51.52
17,Dorokha,48937.95,48.94
18,Langdru (Khasadrapchu),49861.49,49.86
