"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-01-01
#StationRSP/KLRSP/L
1Ramtokto60011.3360.01",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,60011.33,60.01
