"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2020-05-17
#StationRSP/KLRSP/L
1Samdrup Jongkhar Gate44566.3344.57
2Nganglam Potonala44611.3844.61
3Wamrong45902.4845.9
4Trashigang46252.6846.25
5Trashiyangtse47083.6647.08
6Mongar47274.6247.27
7Gyelposing47316.847.32
8Kanglung46369.446.37
9Pemagatshel45798.3845.8
10Lhuntse47826.7247.83
11Jomotsangkha44566.3344.57
12Autsho47485.2947.49
13Doksum46524.3946.52
14Bhangtar45129.7845.13
15Rangjung46510.7346.51",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,44566.33,44.57
2,Nganglam Potonala,44611.38,44.61
3,Wamrong,45902.48,45.9
4,Trashigang,46252.68,46.25
5,Trashiyangtse,47083.66,47.08
6,Mongar,47274.62,47.27
7,Gyelposing,47316.8,47.32
8,Kanglung,46369.4,46.37
9,Pemagatshel,45798.38,45.8
10,Lhuntse,47826.72,47.83
11,Jomotsangkha,44566.33,44.57
12,Autsho,47485.29,47.49
13,Doksum,46524.39,46.52
14,Bhangtar,45129.78,45.13
15,Rangjung,46510.73,46.51
