"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2020-03-16
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost53118.253.12
2Sarpang53470.5853.47
3Dagapela54842.7954.84
4Tsirang54367.2654.37
5Zhemgang55069.9255.07
6Trongsa56036.6256.04
7Bumthang56917.6656.92
8Dagana55343.1855.34
9Lhamoizingkha54125.8954.13
10Dangdung56582.8856.58
11Panbang54670.7354.67
12Tingtibi54310.8954.31",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,53118.2,53.12
2,Sarpang,53470.58,53.47
3,Dagapela,54842.79,54.84
4,Tsirang,54367.26,54.37
5,Zhemgang,55069.92,55.07
6,Trongsa,56036.62,56.04
7,Bumthang,56917.66,56.92
8,Dagana,55343.18,55.34
9,Lhamoizingkha,54125.89,54.13
10,Dangdung,56582.88,56.58
11,Panbang,54670.73,54.67
12,Tingtibi,54310.89,54.31
