"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-10-01
#StationRSP/KLRSP/L
1Ramtokto57559.7457.56",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,57559.74,57.56
