"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2020-05-01
#StationRSP/KLRSP/L
1Gelephu Town32196.4732.2
2Sarpang32236.5832.24
3Dagapela33701.0633.7
4Tsirang33196.3133.2
5Zhemgang36279.636.28
6Trongsa35276.0435.28
7Bumthang35574.3235.57
8Dagana34146.2734.15
9Lhamoizingkha37243.6937.24
10Dangdung35533.4835.53
11Panbang3374933.75
12Tingtibi33898.4233.9",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,32196.47,32.2
2,Sarpang,32236.58,32.24
3,Dagapela,33701.06,33.7
4,Tsirang,33196.31,33.2
5,Zhemgang,36279.6,36.28
6,Trongsa,35276.04,35.28
7,Bumthang,35574.32,35.57
8,Dagana,34146.27,34.15
9,Lhamoizingkha,37243.69,37.24
10,Dangdung,35533.48,35.53
11,Panbang,33749,33.75
12,Tingtibi,33898.42,33.9
