"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2020-08-16
#StationRSP/KLRSP/L
1Samdrup Jongkhar52702.0752.7
2Nganglam52702.0752.7
3Wamrong54122.6454.12
4Trashigang54402.8554.4
5Trashiyangtse55299.0155.3
6Mongar55463.855.46
7Gyelposing55453.6555.45
8Kanglung54578.2354.58
9Pemagatshel53997.3854
10Lhuntse55993.7455.99
11Jomotsangkha51359.2751.36
12Autsho55640.2855.64
13Doksum54683.5954.68
14Bhangtar53309.9953.31
15Rangjung54680.7654.68",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,52702.07,52.7
2,Nganglam,52702.07,52.7
3,Wamrong,54122.64,54.12
4,Trashigang,54402.85,54.4
5,Trashiyangtse,55299.01,55.3
6,Mongar,55463.8,55.46
7,Gyelposing,55453.65,55.45
8,Kanglung,54578.23,54.58
9,Pemagatshel,53997.38,54
10,Lhuntse,55993.74,55.99
11,Jomotsangkha,51359.27,51.36
12,Autsho,55640.28,55.64
13,Doksum,54683.59,54.68
14,Bhangtar,53309.99,53.31
15,Rangjung,54680.76,54.68
