"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-02-16
#StationRSP/KLRSP/L
1Ramtokto62821.6662.82",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,62821.66,62.82
