"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-12-16
#StationRSP/KLRSP/L
1Ramtokto59810.6159.81",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,59810.61,59.81
