"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2020-06-16
#StationRSP/KLRSP/L
1Gelephu Town48105.0948.11
2Sarpang48187.9448.19
3Dagapela49791.9949.79
4Tsirang49311.4649.31
5Zhemgang52422.2452.42
6Trongsa51406.7251.41
7Bumthang51832.3251.83
8Dagana50282.9350.28
9Lhamoizingkha52243.6752.24
10Dangdung51547.951.55
11Panbang49657.6249.66
12Tingtibi49862.9349.86",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,48105.09,48.11
2,Sarpang,48187.94,48.19
3,Dagapela,49791.99,49.79
4,Tsirang,49311.46,49.31
5,Zhemgang,52422.24,52.42
6,Trongsa,51406.72,51.41
7,Bumthang,51832.32,51.83
8,Dagana,50282.93,50.28
9,Lhamoizingkha,52243.67,52.24
10,Dangdung,51547.9,51.55
11,Panbang,49657.62,49.66
12,Tingtibi,49862.93,49.86
