"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-07-16
#StationRSP/KLRSP/L
1Ramtokto56595.3256.6",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,56595.32,56.6
