"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2020-12-16
#StationRSP/KLRSP/L
1Ramtokto56949.2356.95",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,56949.23,56.95
