"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2021-03-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost61572.7161.57
2Sarpang61910.5961.91
3Dagapela63235.4363.24
4Tsirang62751.6862.75
5Zhemgang63445.0163.45
6Trongsa64415.7764.42
7Bumthang65253.665.25
8Dagana63720.363.72
9Lhamoizingkha62579.3962.58
10Dangdung65001.4865
11Panbang63125.2463.13
12Tingtibi62746.4362.75",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,61572.71,61.57
2,Sarpang,61910.59,61.91
3,Dagapela,63235.43,63.24
4,Tsirang,62751.68,62.75
5,Zhemgang,63445.01,63.45
6,Trongsa,64415.77,64.42
7,Bumthang,65253.6,65.25
8,Dagana,63720.3,63.72
9,Lhamoizingkha,62579.39,62.58
10,Dangdung,65001.48,65
11,Panbang,63125.24,63.13
12,Tingtibi,62746.43,62.75
