"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2020-10-16
#StationRSP/KLRSP/L
1Gelephu Town52646.9752.65
2Sarpang52737.8252.74
3Dagapela54368.0154.37
4Tsirang53892.0253.89
5Zhemgang57007.9457.01
6Trongsa55990.1955.99
7Bumthang56439.6456.44
8Dagana54867.5254.87
9Lhamoizingkha56815.9256.82
10Dangdung56109.5956.11
11Panbang54199.554.2
12Tingtibi54415.2754.42",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,52646.97,52.65
2,Sarpang,52737.82,52.74
3,Dagapela,54368.01,54.37
4,Tsirang,53892.02,53.89
5,Zhemgang,57007.94,57.01
6,Trongsa,55990.19,55.99
7,Bumthang,56439.64,56.44
8,Dagana,54867.52,54.87
9,Lhamoizingkha,56815.92,56.82
10,Dangdung,56109.59,56.11
11,Panbang,54199.5,54.2
12,Tingtibi,54415.27,54.42
