"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-02-01
#StationRSP/KLRSP/L
1Ramtokto62832.7162.83",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,62832.71,62.83
