"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-02-16
#StationRSP/KLRSP/L
1Ramtokto62075.8762.08",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,62075.87,62.08
