"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-03-26
#StationRSP/KLRSP/L
1Ramtokto66347.5666.35",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,66347.56,66.35
