"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2020-01-15
#StationRSP/KLRSP/L
1Gelephu Town57406.7757.41
2Sarpang57478.6957.48
3Dagapela59047.0659.05
4Tsirang58560.3458.56
5Zhemgang61664.0961.66
6Trongsa60651.6360.65
7Bumthang61044.6861.04
8Dagana59526.3159.53
9Lhamoizingkha61848.7561.85
10Dangdung60822.5360.82
11Panbang58959.358.96
12Tingtibi59150.3259.15",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,57406.77,57.41
2,Sarpang,57478.69,57.48
3,Dagapela,59047.06,59.05
4,Tsirang,58560.34,58.56
5,Zhemgang,61664.09,61.66
6,Trongsa,60651.63,60.65
7,Bumthang,61044.68,61.04
8,Dagana,59526.31,59.53
9,Lhamoizingkha,61848.75,61.85
10,Dangdung,60822.53,60.82
11,Panbang,58959.3,58.96
12,Tingtibi,59150.32,59.15
