"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2020-04-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar Gate41360.1141.36
2Nganglam Potonala41798.6341.8
3Wamrong42549.4142.55
4Trashigang43021.3443.02
5Trashiyangtse43738.9743.74
6Mongar43975.4443.98
7Gyelposing44108.6644.11
8Kanglung43036.0443.04
9Pemagatshel42482.1142.48
10Lhuntse44566.0944.57
11Jomotsangkha41360.1141.36
12Autsho44245.5944.25
13Doksum43277.3643.28
14Bhangtar42052.5842.05
15Rangjung43244.8743.24",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,41360.11,41.36
2,Nganglam Potonala,41798.63,41.8
3,Wamrong,42549.41,42.55
4,Trashigang,43021.34,43.02
5,Trashiyangtse,43738.97,43.74
6,Mongar,43975.44,43.98
7,Gyelposing,44108.66,44.11
8,Kanglung,43036.04,43.04
9,Pemagatshel,42482.11,42.48
10,Lhuntse,44566.09,44.57
11,Jomotsangkha,41360.11,41.36
12,Autsho,44245.59,44.25
13,Doksum,43277.36,43.28
14,Bhangtar,42052.58,42.05
15,Rangjung,43244.87,43.24
