"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2021-03-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar Gate62632.9462.63
2Nganglam Potonala62626.4562.63
3Wamrong64156.5664.16
4Trashigang64351.3564.35
5Trashiyangtse65327.0665.33
6Mongar65459.965.46
7Gyelposing65385.8665.39
8Kanglung64598.3264.6
9Pemagatshel64005.4864.01
10Lhuntse65962.865.96
11Jomotsangkha62632.9462.63
12Autsho65594.6565.59
13Doksum64643.164.64
14Bhangtar63240.8663.24
15Rangjung64653.4964.65",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,62632.94,62.63
2,Nganglam Potonala,62626.45,62.63
3,Wamrong,64156.56,64.16
4,Trashigang,64351.35,64.35
5,Trashiyangtse,65327.06,65.33
6,Mongar,65459.9,65.46
7,Gyelposing,65385.86,65.39
8,Kanglung,64598.32,64.6
9,Pemagatshel,64005.48,64.01
10,Lhuntse,65962.8,65.96
11,Jomotsangkha,62632.94,62.63
12,Autsho,65594.65,65.59
13,Doksum,64643.1,64.64
14,Bhangtar,63240.86,63.24
15,Rangjung,64653.49,64.65
